,MEMBER_NO,FFP_days,FFP_TIER,DAYS_FROM_LAST_TO_END,FLIGHT_COUNT,avg_discount,SEG_KM_SUM,P1Y_Flight_Count,L1Y_Flight_Count,runoff_flag
58641,59516,709,4,142,3,0.596424958,2372,0,3,1
58642,59517,825,4,21,24,0.600973589,41876,6,18,0
58643,59518,977,4,558,3,0.619958706,7265,3,0,1
58644,59519,800,4,66,10,0.774,21565,6,4,0
58645,59520,777,4,112,10,0.6459999999999999,10170,5,5,0
58646,59521,1050,4,37,11,0.697805792,12811,5,6,0
58647,59522,1068,4,5,49,0.6250469120000001,71517,20,29,0
58648,59523,1025,4,107,3,0.556666667,3045,1,2,0
58649,59524,946,4,64,2,0.635,3934,1,1,0
58650,59525,941,4,452,10,0.718553549,7031,10,0,1
58651,59526,862,4,509,3,0.716666667,2229,3,0,1
58652,59527,1001,4,17,19,0.738078393,31916,12,7,0
58653,59528,991,4,432,4,0.6245336579999999,3699,4,0,1
58654,59529,1065,4,392,8,0.775,18576,8,0,1
58655,59530,1055,4,2,25,0.615835436,15459,9,16,0
58656,59531,953,4,9,17,0.6800337740000001,10659,7,10,0
58657,59532,1037,4,283,2,0.72,3774,0,2,1
58658,59533,1058,4,20,28,0.6420468739999999,32513,12,16,0
58659,59534,919,4,57,2,0.785,4268,1,1,0
58660,59535,1090,4,66,42,0.668125219,71187,20,22,0
58661,59536,1060,4,12,15,0.814771357,18741,7,8,0
58662,59537,1052,4,100,5,0.644489004,6957,3,2,0
58663,59538,1015,4,301,10,0.6090823679999999,13731,8,2,1
58664,59539,1015,4,63,18,0.7544526490000001,39545,5,13,0
58665,59540,1014,4,677,3,0.8766666670000001,5901,3,0,1
58666,59541,1012,5,3,63,0.719675218,72541,22,41,0
58667,59542,1012,4,101,4,0.5825,40376,2,2,0
58668,59543,992,4,14,8,0.7400771840000001,9717,4,4,0
58669,59544,992,4,41,21,0.7360980770000001,18924,15,6,0
58670,59545,994,4,142,10,0.611150932,10296,4,6,0
58671,59546,993,4,5,15,0.730687531,23868,0,15,0
58672,59548,1015,4,101,9,0.6000571060000001,10857,6,3,0
58673,59549,1067,4,144,12,0.751329664,14718,6,6,0
58674,59550,596,4,64,10,0.5128191129999999,10255,1,9,0
58675,59551,694,4,124,6,0.411364249,7418,4,2,0
58676,59552,999,4,270,2,0.907659242,2559,0,2,1
58677,59553,986,4,12,13,0.69710328,18842,3,10,0
58678,59554,827,4,28,12,0.637158633,16390,4,8,0
58679,59555,733,4,158,8,0.713178696,10627,6,2,0
58680,59556,904,4,15,4,0.543964652,4187,1,3,0
58681,59557,1043,4,59,6,0.751507914,10803,3,3,0
58682,59558,1090,4,154,11,0.651440015,10486,10,1,0
58683,59559,1093,4,18,34,0.523154661,72255,20,14,0
58684,59560,1069,5,1,51,1.251371344,71594,24,27,0
58685,59561,948,4,429,8,0.8164537190000001,10566,8,0,1
58686,59562,994,4,74,34,0.7351874340000001,45136,20,14,1
58687,59563,989,4,11,14,0.671246627,17046,3,11,0
58688,59564,857,4,164,6,0.580728427,6617,2,4,0
58689,59565,893,4,74,3,0.651874495,3713,1,2,0
58690,59566,876,4,59,3,0.961800805,1988,1,2,0
58691,59567,852,4,156,2,0.3,1160,0,2,1
58692,59568,1052,4,604,2,0.49753915,2682,2,0,1
58693,59569,1046,4,159,16,0.63123032,22612,14,2,0
58694,59570,1037,4,317,3,0.766166232,2298,0,3,1
58695,59571,970,4,272,8,1.02163596,7653,6,2,1
58696,59572,918,4,70,13,0.735223924,17037,5,8,0
58697,59573,1022,4,64,12,0.631765531,17111,1,11,0
58698,59574,1019,4,94,2,0.934802517,2861,1,1,0
58699,59575,993,4,125,12,0.7200330690000001,10584,5,7,0
58700,59576,836,4,317,3,1.4474323669999998,6173,0,3,1
58701,59577,797,4,64,11,0.923498263,7195,7,4,0
58702,59578,1067,4,584,2,0.5,3052,2,0,1
58703,59579,1066,5,55,23,0.536601895,31032,12,11,0
58704,59580,831,4,156,3,0.8965824059999999,2967,1,2,0
58705,59581,736,4,28,26,0.751299223,18411,3,23,0
58706,59582,854,4,648,3,0.485020536,4139,3,0,1
58707,59583,595,4,50,8,0.767077314,12598,4,4,0
58708,59584,927,4,43,11,0.495602954,15706,3,8,0
58709,59585,980,4,236,7,0.533041244,14596,6,1,1
58710,59586,1009,5,3,60,0.6712497159999999,96998,21,39,0
58711,59587,1010,4,11,21,0.682629826,13210,11,10,0
58712,59588,1006,4,216,4,0.970713062,7587,2,2,0
58713,59589,1005,4,14,15,0.77433955,23378,4,11,0
58714,59590,1001,5,19,40,0.870288005,36666,22,18,0
58715,59591,1040,4,429,12,0.796628352,19575,12,0,1
58716,59592,1043,4,35,33,0.847739518,23756,17,16,0
58717,59593,1048,4,164,18,0.746808948,25302,16,2,0
58718,59594,1050,4,169,5,0.6781642179999999,10279,2,3,0
58719,59595,1053,4,80,19,0.6837927009999999,20550,11,8,0
58720,59596,1053,4,341,10,0.6200455420000001,21299,8,2,1
58721,59597,1062,4,527,2,0.939991427,2333,2,0,1
58722,59598,1057,4,147,11,0.757974213,15589,7,4,0
58723,59599,975,4,3,4,0.450462929,5422,2,2,0
58724,59600,984,4,22,5,0.387478836,11340,3,2,0
58725,59601,1013,4,306,5,0.706980803,5730,3,2,1
58726,59602,1018,4,12,31,0.602208847,30156,14,17,0
58727,59603,874,4,26,4,0.788859517,3972,1,3,0
58728,59604,947,4,36,14,0.516317593,24226,6,8,0
58729,59605,542,4,517,5,0.8605853290000001,10524,5,0,1
58730,59606,1028,4,156,4,0.86610381,9055,2,2,0
58731,59607,1012,4,500,6,0.840485513,6385,6,0,1
58732,59608,956,5,31,67,0.777202726,67051,37,30,0
58733,59609,951,4,115,7,0.76587386,7896,5,2,0
58734,59610,978,4,495,2,0.8,1074,2,0,1
58735,59611,1075,4,649,2,0.602484472,2254,2,0,1
58736,59612,1042,4,23,3,0.724532216,5013,0,3,0
58737,59613,843,4,659,2,1.0,2185,2,0,1
58738,59614,843,4,403,9,0.5550986960000001,14033,9,0,1
58739,59615,831,4,60,13,0.8191044129999999,22957,6,7,0
58740,59616,831,4,93,16,0.7698872370000001,19776,12,4,0
58741,59617,851,4,656,4,0.6199955070000001,8902,4,0,1
58742,59618,892,4,367,2,0.575,2390,2,0,1
58743,59619,899,4,709,2,0.8,2311,2,0,1
58744,59620,896,4,613,5,0.530310907,10003,5,0,1
58745,59621,899,4,96,9,0.660941815,10501,4,5,0
58746,59622,900,4,2,3,0.593333333,4491,2,1,0
58747,59623,671,4,28,12,0.8606109479999999,12587,9,3,0
58748,59624,657,4,24,14,0.777409426,18714,9,5,0
58749,59625,622,4,422,3,0.764777184,2805,3,0,1
58750,59626,781,4,217,5,0.692518519,6750,4,1,1
58751,59627,746,6,13,62,0.778110575,139995,28,34,0
58752,59628,772,4,111,3,0.73,10947,0,3,0
58753,59629,768,4,139,7,0.7161665220000001,13836,2,5,0
58754,59630,565,4,108,2,0.736170213,2820,0,2,1
58755,59631,969,5,29,38,1.408719882,67361,16,22,0
58756,59632,869,4,487,11,0.673676486,18738,11,0,1
58757,59633,958,4,60,16,0.767190898,27685,8,8,0
58758,59634,648,4,632,2,0.7,24464,2,0,1
58759,59635,981,4,703,3,0.862212944,3353,3,0,1
58760,59636,986,4,175,15,0.807205018,17696,9,6,1
58761,59637,946,4,65,31,0.843534212,50611,16,15,0
58762,59638,930,4,90,15,0.825948777,32368,9,6,0
58763,59639,964,4,520,4,0.5974784479999999,4640,4,0,1
58764,59640,715,4,242,2,0.7416022840000001,2977,1,1,0
58765,59641,974,4,8,9,0.701892851,6197,2,7,0
58766,59642,893,4,45,11,0.7445628329999999,20244,7,4,0
58767,59643,965,4,318,14,0.483417306,17069,12,2,1
58768,59644,712,4,642,3,1.0,5901,3,0,1
58769,59645,970,4,311,2,0.6854066990000001,1672,0,2,1
58770,59646,960,4,477,2,0.8,3762,2,0,1
58771,59647,714,4,91,26,0.8459318640000001,22954,19,7,0
58772,59648,714,4,113,4,0.627557324,5277,1,3,0
58773,59649,716,6,122,10,0.793066026,11647,8,2,0
58774,59650,896,4,579,3,1.0,2070,3,0,1
58775,59651,703,4,12,10,0.73,14460,5,5,0
58776,59652,685,4,20,11,0.524581053,14250,9,2,0
58777,59653,910,4,6,15,0.7966849490000001,16956,8,7,0
58778,59654,783,4,258,11,0.7194055159999999,16098,5,6,1
58779,59655,763,4,62,4,0.9725,3732,1,3,0
58780,59656,761,4,111,9,0.631364455,16666,7,2,0
58781,59657,733,4,376,5,0.692268908,5355,5,0,1
58782,59658,925,4,157,17,0.702114702,16617,14,3,0
58783,59659,925,4,151,30,0.687846601,29609,20,10,1
58784,59660,928,4,71,16,0.674846828,24319,8,8,0
58785,59661,898,6,1,9,0.927136481,11203,4,5,0
58786,59662,895,4,426,6,0.821445668,8356,6,0,1
58787,59663,904,4,356,10,0.958313116,13190,9,1,1
58788,59664,950,4,115,2,0.59,20188,1,1,0
58789,59665,970,4,6,15,0.616020284,22974,4,11,0
58790,59666,961,4,11,14,0.553754129,28763,2,12,0
58791,59667,961,4,93,16,0.60214299,10714,7,9,0
58792,59668,960,4,671,7,0.578665689,43648,7,0,1
58793,59669,721,4,59,14,0.97367319,144708,9,5,0
58794,59670,807,4,53,10,0.67362121,88788,4,6,0
58795,59671,745,4,119,10,0.6657157810000001,15291,4,6,0
58796,59672,726,4,24,27,0.754184526,35648,13,14,0
58797,59673,940,4,1,7,0.5824006829999999,15808,2,5,0
58798,59674,964,4,516,7,0.808978285,7184,7,0,1
58799,59675,964,4,103,8,0.525246623,19321,4,4,0
58800,59676,965,4,383,2,0.475,4154,2,0,1
58801,59677,957,4,256,3,0.65157236,3835,1,2,0
58802,59678,956,6,20,61,1.306106868,71752,24,37,0
58803,59679,972,4,104,15,0.74213301,19367,8,7,0
58804,59680,924,4,129,7,0.996042343,8313,5,2,0
58805,59681,965,4,639,2,0.644054456,4701,2,0,1
58806,59682,954,4,274,5,0.859238299,6538,2,3,1
58807,59684,1370,4,3,19,0.602649525,15984,11,8,0
58808,59685,845,4,37,3,0.492824705,3303,0,3,1
58809,59686,971,4,127,29,1.039440097,27094,16,13,1
58810,59687,860,4,165,2,0.662484076,2355,1,1,0
58811,59688,724,4,169,20,0.665315598,24208,15,5,1
58812,59689,796,4,407,11,0.768519388,10651,11,0,1
58813,59690,934,5,24,50,0.697566465,71090,16,34,0
58814,59691,947,4,15,29,0.811233132,33273,5,24,0
58815,59692,952,4,13,27,0.6608324879999999,45334,15,12,0
58816,59693,806,4,675,2,1.0,1332,2,0,1
58817,59694,796,4,708,3,0.806042296,3641,3,0,1
58818,59696,911,4,24,22,0.6672342170000001,30429,3,19,0
58819,59697,963,4,1,28,0.779819939,39931,16,12,0
58820,59698,815,4,14,6,0.419243705,11596,4,2,0
58821,59699,798,4,126,7,0.935119028,12014,4,3,0
58822,59700,754,4,13,3,0.544950966,3365,2,1,0
58823,59701,953,4,203,5,0.549665552,7176,4,1,0
58824,59702,947,4,382,3,0.9,2070,3,0,1
58825,59703,908,4,5,24,0.694095635,40592,10,14,0
58826,59704,919,4,102,30,0.8050351179999999,27479,12,18,0
58827,59705,958,4,465,2,0.8,1947,2,0,1
58828,59706,959,4,96,7,0.578671308,9912,4,3,0
58829,59707,959,4,40,6,0.77204738,5783,0,6,0
58830,59708,593,4,573,5,0.564669237,29054,5,0,1
58831,59709,693,4,38,16,0.7530511740000001,45140,5,11,0
58832,59710,814,4,265,3,0.6963743040000001,6647,1,2,0
58833,59711,824,4,27,25,0.697895603,38277,8,17,0
58834,59712,834,4,387,3,0.810711665,4089,3,0,1
58835,59713,837,5,22,61,0.935697942,42217,35,26,0
58836,59714,863,4,9,14,0.620331098,23860,11,3,0
58837,59715,875,4,271,8,0.68969425,6574,7,1,1
58838,59716,718,4,665,2,0.505878212,2841,2,0,1
58839,59717,718,4,37,14,0.6276751070000001,29739,10,4,0
58840,59718,946,4,440,5,0.84,6540,5,0,1
58841,59719,965,4,194,7,0.61886268,7843,2,5,1
58842,59720,959,4,14,13,0.7738331509999999,15559,1,12,0
58843,59721,651,4,473,2,0.677230047,1704,2,0,1
58844,59722,645,5,10,35,0.8565443340000001,37657,10,25,0
58845,59723,836,4,550,4,1.119166515,5507,4,0,1
58846,59724,837,4,1,11,0.6081818179999999,12991,6,5,0
58847,59725,830,4,168,3,0.689715994,4014,2,1,0
58848,59726,811,4,163,6,0.876781338,6366,4,2,0
58849,59727,832,4,34,19,0.6362764679999999,25739,11,8,0
58850,59728,614,4,539,4,0.879700272,6606,4,0,1
58851,59729,731,5,4,69,0.913754872,98267,28,41,0
58852,59730,722,4,99,6,0.757229102,6460,4,2,0
58853,59731,569,4,536,5,0.66,10385,5,0,1
58854,59732,753,4,101,15,0.661205455,24273,9,6,0
58855,59733,756,4,96,10,0.731138185,21587,6,4,0
58856,59734,759,4,228,5,0.642607987,6135,4,1,0
58857,59735,809,4,415,2,0.55,1866,2,0,1
58858,59736,806,4,5,15,0.8064307140000001,19001,4,11,0
58859,59737,804,4,242,3,0.67691893,4823,1,2,1
58860,59738,924,4,593,3,0.316011914,6211,3,0,1
58861,59739,749,4,38,21,0.744310245,29409,8,13,0
58862,59740,749,5,19,32,0.6952560529999999,28373,16,16,0
58863,59741,750,4,111,8,0.4575,15048,3,5,0
58864,59742,734,4,213,5,0.722749614,14242,2,3,0
58865,59743,749,4,19,8,0.5933731760000001,7948,3,5,0
58866,59744,963,4,13,37,0.6204945629999999,44969,23,14,0
58867,59745,975,4,460,2,0.524309682,2861,2,0,1
58868,59746,978,4,11,34,0.780609749,49463,20,14,0
58869,59747,965,4,289,10,0.753542162,13887,6,4,1
58870,59748,972,4,635,11,0.908280989,17353,11,0,1
58871,59749,586,4,586,2,0.4,1933,2,0,1
58872,59750,942,4,36,2,0.429540187,2675,1,1,0
58873,59751,945,4,28,8,0.824672313,7202,4,4,0
58874,59752,917,4,10,7,0.677603802,7996,3,4,0
58875,59753,839,4,46,23,0.7976240370000001,19853,12,11,0
58876,59754,976,4,154,15,0.667443081,28198,4,11,0
58877,59755,683,4,307,11,0.770362563,5930,8,3,1
58878,59756,717,5,16,39,0.883931138,26023,19,20,0
58879,59757,721,4,5,3,1.037193655,5737,0,3,0
58880,59758,866,4,272,21,0.621569458,32113,15,6,1
58881,59759,777,4,397,3,0.466666667,3138,3,0,1
58882,59760,781,4,76,19,0.649380857,21449,5,14,0
58883,59761,775,4,429,24,0.744022407,21154,24,0,1
58884,59762,700,4,310,14,0.618237082,17766,12,2,1
58885,59763,881,4,56,13,0.815125614,24042,5,8,0
58886,59764,830,4,303,4,0.8225,4184,2,2,0
58887,59765,830,4,178,8,0.6028873060000001,11793,2,6,0
58888,59766,875,4,26,37,0.721040041,46902,28,9,0
58889,59767,677,4,349,14,0.788321904,24790,12,2,1
58890,59768,939,4,107,16,0.85770452,14424,7,9,0
58891,59769,924,4,28,19,0.688966483,23570,11,8,0
58892,59770,913,4,108,9,0.822543985,9776,6,3,0
58893,59771,917,4,362,9,0.932393525,7537,7,2,1
58894,59772,920,4,66,21,0.716906693,27372,12,9,0
58895,59773,922,4,120,28,0.906231601,13316,14,14,0
58896,59774,1000,4,269,12,0.799661188,15879,10,2,1
58897,59775,1000,5,25,28,1.153580023,31416,11,17,0
58898,59776,995,4,11,41,0.687384621,53411,15,26,0
58899,59777,995,4,189,10,0.71954205,37253,9,1,0
58900,59778,996,4,230,29,0.634100801,34464,19,10,1
58901,59779,980,4,83,6,0.666656056,6283,0,6,0
58902,59780,960,4,7,22,1.094539763,41207,8,14,0
58903,59781,966,4,14,28,0.6933557,29806,11,17,0
58904,59782,966,4,190,7,0.836327209,5116,1,6,1
58905,59783,968,4,107,14,0.7382437390000001,16091,8,6,0
58906,59784,968,4,84,20,0.698152762,39015,9,11,0
58907,59785,936,4,300,8,0.807833184,18991,5,3,1
58908,59786,927,4,434,3,0.964457143,2625,3,0,1
58909,59787,930,4,86,6,0.504846299,11646,3,3,0
58910,59788,892,4,596,4,0.7932516559999999,7550,4,0,1
58911,59789,901,4,63,4,0.961988343,6005,2,2,0
58912,59790,886,4,130,3,0.989632296,3889,2,1,0
58913,59791,995,4,137,12,0.735719358,13519,8,4,0
58914,59792,981,4,191,10,0.976406428,14064,7,3,1
58915,59793,974,4,154,4,0.71628196,7001,0,4,1
58916,59794,975,4,308,4,0.584088252,6844,2,2,0
58917,59795,859,5,1,61,0.6987652120000001,55548,35,26,0
58918,59796,956,4,10,9,0.601596895,11466,0,9,0
58919,59797,850,4,45,30,0.7542846120000001,24616,25,5,0
58920,59798,824,4,238,9,0.919487062,8734,7,2,1
58921,59799,908,4,25,6,0.498310512,9056,2,4,0
58922,59800,732,4,230,13,0.677160249,24724,9,4,0
58923,59801,684,4,151,32,0.726900002,44771,25,7,1
58924,59802,694,4,68,8,0.705698955,7175,4,4,0
58925,59803,696,4,511,2,0.75,3500,2,0,1
58926,59804,730,4,207,13,0.693249633,13620,3,10,0
58927,59805,734,4,175,3,0.6466666670000001,5322,1,2,0
58928,59806,846,4,60,25,0.636003815,28312,13,12,0
58929,59807,598,4,382,5,0.710720758,17107,5,0,1
58930,59808,774,4,1,3,0.683355155,4888,1,2,0
58931,59809,757,4,59,12,0.689550545,13038,7,5,0
58932,59810,748,4,206,25,0.781028263,27775,16,9,1
58933,59811,752,4,388,6,0.69003589,5294,6,0,1
58934,59812,711,4,711,2,0.712569316,1623,2,0,1
58935,59813,722,4,419,10,0.935,9800,10,0,1
58936,59814,737,4,26,3,0.371710597,3718,0,3,0
58937,59815,748,4,22,9,1.058212883,10184,1,8,0
58938,59816,750,4,245,8,0.799176703,10628,6,2,1
58939,59817,735,4,703,5,0.648509661,8488,5,0,1
58940,59818,735,5,6,40,0.896432487,56367,11,29,0
58941,59819,973,4,79,3,0.835411343,4461,0,3,0
58942,59820,919,4,328,3,0.486023883,9044,1,2,0
58943,59821,857,4,77,15,0.732513238,17941,13,2,0
58944,59822,904,5,10,31,0.786492283,37255,10,21,0
58945,59823,783,4,65,25,0.721385587,45598,17,8,0
58946,59824,913,4,213,4,0.827254877,7741,2,2,0
58947,59825,1280,4,409,4,0.548112955,7472,4,0,1
58948,59826,797,4,253,2,0.838606897,2900,0,2,1
58949,59827,462,4,451,2,0.8,4018,2,0,1
58950,59828,667,4,666,2,0.807249125,3428,2,0,1
58951,59829,719,4,11,23,0.7852357459999999,35674,14,9,0
58952,59830,534,4,86,9,0.7988888890000001,23787,3,6,0
58953,59831,929,4,188,9,0.683558178,18220,7,2,0
58954,59832,934,4,17,15,0.773685662,18496,7,8,0
58955,59833,845,4,24,6,0.667935653,7242,5,1,0
58956,59834,808,4,554,2,0.6560037089999999,2157,2,0,1
58957,59835,1125,6,5,69,1.315850461,59262,33,36,0
58958,59836,704,4,699,2,0.5,4532,2,0,1
58959,59837,705,4,154,3,0.7424426120000001,6186,2,1,0
58960,59838,705,4,478,12,0.65932522,21281,12,0,1
58961,59839,708,4,204,6,0.8777187240000001,8561,5,1,0
58962,59840,576,4,63,10,0.8021311809999999,9666,4,6,0
58963,59841,886,4,33,18,0.923943437,43845,8,10,0
58964,59842,896,4,21,30,0.7791078659999999,51091,16,14,0
58965,59843,807,4,513,6,0.7668279659999999,5993,6,0,1
58966,59844,807,4,106,11,0.604257666,18947,5,6,0
58967,59845,883,4,270,5,0.592873854,6326,3,2,1
58968,59846,887,6,161,14,0.82224564,17888,7,7,1
58969,59847,906,4,47,22,0.76040915,33093,19,3,0
58970,59848,759,4,36,7,0.7587243570000001,13405,0,7,1
58971,59849,760,4,92,13,0.642100049,12314,2,11,0
58972,59850,760,4,104,4,0.487864791,4763,0,4,0
58973,59851,880,4,130,6,0.8162990990000001,8325,5,1,0
58974,59852,804,4,122,15,0.749216564,23231,12,3,0
58975,59853,714,4,40,20,0.667704002,38284,7,13,0
58976,59854,673,4,493,6,0.694338474,4928,6,0,1
58977,59855,651,4,4,23,0.61214159,21979,0,23,0
58978,59856,641,4,411,4,0.97542709,3278,4,0,1
58979,59857,613,4,47,11,0.5909039779999999,16892,0,11,0
58980,59858,707,4,120,4,0.586274701,8198,3,1,0
58981,59859,709,4,153,2,0.651832015,3286,1,1,0
58982,59860,570,4,521,3,0.851198963,3086,3,0,1
58983,59861,567,4,12,10,0.765872036,17333,5,5,0
58984,59862,908,5,14,42,0.660308523,45183,16,26,0
58985,59863,592,4,372,3,0.8952208309999999,1517,3,0,1
58986,59864,621,4,137,14,0.603480159,12827,10,4,0
58987,59865,899,4,20,7,0.9971886,8807,0,7,0
58988,59866,827,4,113,19,0.856575951,15984,12,7,0
58989,59867,721,4,112,14,0.69220679,26568,8,6,0
58990,59868,715,4,715,2,0.4,2707,2,0,1
58991,59869,896,4,202,3,1.41,4329,0,3,1
58992,59870,895,4,126,10,0.555821961,15828,7,3,0
58993,59871,847,4,238,4,0.557567652,6430,1,3,1
58994,59872,892,4,252,12,0.781990747,14698,8,4,0
58995,59873,898,4,86,7,0.8019419090000001,12050,6,1,0
58996,59874,768,4,219,3,0.8032046820000001,3161,0,3,1
58997,59875,762,4,32,25,0.673302782,24549,15,10,0
58998,59876,765,4,101,5,0.582211369,5119,4,1,0
58999,59877,766,4,451,4,0.729523534,5184,4,0,1
59000,59878,737,4,33,11,0.8662661009999999,13198,7,4,0
59001,59879,730,4,535,4,0.664507697,3443,4,0,1
59002,59880,726,4,119,9,0.952267127,6087,8,1,0
59003,59881,728,4,125,14,0.6997000520000001,17403,6,8,0
59004,59882,740,4,548,3,0.800931755,3971,3,0,1
59005,59883,740,4,18,7,0.808239959,7818,4,3,0
59006,59884,733,4,401,5,1.0,9019,5,0,1
59007,59885,733,4,176,9,0.721365415,7668,4,5,1
59008,59886,747,4,112,17,0.646093761,13737,16,1,0
59009,59887,739,4,68,10,0.7133022640000001,7510,3,7,0
59010,59888,738,4,596,3,0.8333525009999999,1739,3,0,1
59011,59889,930,4,219,3,0.7442713740000001,2889,2,1,0
59012,59890,924,4,1,10,0.6583298879999999,11610,4,6,0
59013,59891,891,4,127,26,0.702919029,25046,13,13,1
59014,59892,918,4,164,5,0.7236354970000001,7347,2,3,0
59015,59893,704,4,581,4,0.67921468,10327,4,0,1
59016,59894,732,4,65,8,0.714483222,15616,2,6,0
59017,59895,413,4,14,17,0.732082899,15344,1,16,0
59018,59896,620,5,48,20,1.135550885,28309,13,7,0
59019,59897,519,4,36,24,0.652880728,42399,10,14,0
59020,59898,800,5,72,4,0.479172735,6866,1,3,0
59021,59899,892,4,212,17,0.606401151,28159,14,3,1
59022,59900,580,4,59,19,0.820653477,21026,6,13,0
59023,59901,859,4,81,11,0.630969947,42425,4,7,0
59024,59902,860,5,9,46,0.6871005490000001,47947,12,34,0
59025,59903,917,4,90,3,1.351597853,4844,1,2,0
59026,59904,925,4,15,47,0.6559890939999999,54464,35,12,0
59027,59905,931,5,49,76,1.380177417,94185,45,31,0
59028,59906,982,4,445,3,0.52277865,3185,3,0,1
59029,59907,928,4,11,7,0.669294163,12935,1,6,0
59030,59908,854,4,121,17,0.770318443,34229,10,7,0
59031,59909,797,4,62,5,0.598,10365,3,2,0
59032,59910,1048,4,82,15,0.7702966,24174,8,7,0
59033,59911,861,4,189,11,0.655852819,12488,8,3,0
59034,59912,837,4,67,3,0.812676244,7518,1,2,0
59035,59913,937,4,108,7,0.487454433,12893,4,3,0
59036,59914,937,4,3,2,0.624755205,3554,0,2,0
59037,59915,933,4,4,6,0.832686112,5897,3,3,0
59038,59916,934,4,158,3,0.562250777,4825,2,1,0
59039,59917,930,4,25,7,0.6181602970000001,9969,4,3,0
59040,59918,931,6,79,6,1.067447872,9400,1,5,0
59041,59919,925,4,38,18,0.536994883,48860,10,8,0
59042,59920,926,6,4,37,1.4590118369999998,72741,17,20,0
59043,59921,726,4,112,6,0.744603118,5644,3,3,0
59044,59922,808,4,153,3,0.660652296,3572,2,1,0
59045,59923,817,4,129,5,0.912807138,5828,0,5,1
59046,59924,669,4,277,3,0.621400491,2442,2,1,0
59047,59925,938,4,64,7,0.869955485,8761,3,4,0
59048,59926,931,4,68,7,0.613147885,10569,1,6,0
59049,59927,930,4,254,7,0.701359553,10018,4,3,0
59050,59928,930,4,11,15,0.935009544,20431,8,7,0
59051,59929,928,4,21,8,0.7574432659999999,16216,4,4,0
59052,59930,928,4,95,5,0.6638404520000001,5666,3,2,0
59053,59931,923,4,650,2,0.6925537940000001,3532,2,0,1
59054,59932,600,4,597,2,0.85,5286,2,0,1
59055,59933,781,4,222,11,0.6724125679999999,12667,8,3,1
59056,59934,921,4,32,19,0.716527565,34555,8,11,0
59057,59935,916,4,2,12,0.7742752690000001,17917,0,12,0
59058,59936,914,4,61,17,0.751691488,13698,6,11,0
59059,59937,902,4,565,2,0.791658658,5203,2,0,1
59060,59938,902,4,160,4,0.93,2596,2,2,0
59061,59939,907,4,72,8,0.656312944,8877,3,5,0
59062,59940,900,4,14,10,0.859151535,6058,5,5,0
59063,59941,896,4,61,13,0.927775976,8633,8,5,0
59064,59942,850,4,252,7,0.80402293,15787,4,3,1
59065,59943,674,4,16,4,0.7925,4520,1,3,0
59066,59944,911,4,504,2,0.65,1074,2,0,1
59067,59945,895,4,547,2,0.362267142,2523,2,0,1
59068,59946,896,4,21,15,0.787934888,13423,6,9,0
59069,59947,887,4,151,41,0.743698915,68831,24,17,1
59070,59948,878,4,32,8,0.64517306,8003,2,6,0
59071,59949,910,4,72,6,0.797491823,5809,2,4,0
59072,59950,921,4,74,14,0.8401512240000001,11969,2,12,0
59073,59951,963,4,177,11,0.705524629,15449,3,8,1
59074,59952,868,4,2,23,0.645898603,64578,8,15,0
59075,59953,899,4,172,2,0.499209973,6658,0,2,1
59076,59954,510,4,184,4,0.793734133,4333,3,1,0
59077,59955,829,4,35,3,0.540443486,6494,2,1,0
59078,59956,759,4,156,6,0.812249495,6926,3,3,0
59079,59957,803,4,78,5,0.614207073,5486,4,1,0
59080,59958,781,4,224,3,0.640073855,6770,2,1,0
59081,59959,801,4,123,8,0.8705272559999999,8952,5,3,0
59082,59960,762,4,83,7,0.646257023,8365,5,2,0
59083,59961,821,4,86,10,0.600811007,15191,4,6,0
59084,59962,755,4,11,34,0.976907126,9163,20,14,0
59085,59963,718,4,345,4,0.972146402,3224,2,2,1
59086,59964,718,4,20,14,0.689305452,14801,6,8,0
59087,59965,433,4,5,4,0.7624891109999999,4592,3,1,0
59088,59966,806,4,569,2,0.826165865,4160,2,0,1
59089,59967,743,4,602,4,0.9,6120,4,0,1
59090,59968,623,4,282,2,0.875,3060,1,1,0
59091,59969,787,4,227,4,0.651579659,5919,2,2,1
59092,59970,784,4,98,12,0.609502025,20242,2,10,0
59093,59971,852,4,360,4,0.75,5320,3,1,1
59094,59972,647,4,642,3,0.6738425929999999,6912,3,0,1
59095,59973,644,4,317,2,1.0,1862,1,1,0
59096,59974,462,4,87,5,1.019951469,50895,2,3,0
59097,59975,573,4,4,6,0.785893744,7849,2,4,0
59098,59976,768,4,69,15,0.6904680440000001,19464,6,9,0
59099,59977,771,4,12,6,0.825199253,6424,3,3,0
59100,59978,587,4,414,4,0.6375,7808,4,0,1
59101,59979,774,4,262,9,0.524574212,15395,5,4,1
