MEMBER_NO,FFP_TIER,GENDER,age,ZL,ZR,ZF,ZM,ZC,K
48038,5,ÄÐ,57,0.889105432,-0.92291215,0.356372824,0.555001955,1.091935147,B
48041,4,Å®,49,0.720433919,-0.8017175,0.568978671,0.689948836,-0.160810198,B
48052,4,ÄÐ,54,0.866694532,-0.641960915,0.994190365,1.567364813,0.088490597,B
48053,5,ÄÐ,38,0.872592137,-0.383045071,0.143766977,0.005904472,1.161224381,B
48067,4,ÄÐ,62,0.859617405,-0.592381286,-0.352313333,-0.406203638,-0.104183252,B
48070,4,Å®,41,0.871412616,-0.790699804,0.002029746,-0.165047244,0.653700371,B
48071,4,Å®,35,0.871412616,0.762795258,-0.06883887,-0.347873905,-0.316297991,B
48087,4,Å®,30,0.863155969,-0.421607006,0.356372824,-0.078835139,0.506281991,B
48097,4,ÄÐ,47,0.847822195,0.030118509,-0.281444717,-0.27709923,-0.905782011,B
48107,4,ÄÐ,44,0.834847463,0.476335176,-0.494050564,-0.345166418,-0.994002036,B
48109,4,ÄÐ,42,0.841924589,-0.377536224,0.710715902,0.435302503,-0.327887869,B
48117,4,ÄÐ,35,0.833667942,-0.906385607,-0.352313333,-0.40145366,-0.360017205,B
48118,4,ÄÐ,38,0.756999072,-0.250832726,-0.210576101,-0.257149321,-0.66084265,B
48127,4,ÄÐ,48,0.715715835,-0.834770586,-0.281444717,-0.343028928,-1.19055087,B
48149,4,ÄÐ,40,0.818334168,0.80686604,-0.281444717,-0.207892047,-0.46306988,B
48160,4,ÄÐ,42,0.050465951,-0.757646718,-0.494050564,-0.449665939,0.799747109,B
48175,4,ÄÐ,33,0.708638708,-0.746629022,-0.494050564,-0.56941289,0.334477091,B
48179,4,ÄÐ,74,0.839565547,-0.735611327,-0.352313333,-0.349203899,-1.190096952,B
48185,4,ÄÐ,37,0.799461831,-0.58136359,-0.06883887,-0.046345288,0.189559619,B
48238,4,ÄÐ,43,0.78766662,0.272507809,0.356372824,0.118098958,0.281340086,B
48251,5,ÄÐ,35,0.484529705,-0.818244043,3.403723297,5.715758291,0.205979959,B
48252,4,ÄÐ,57,0.581250433,-0.686031697,2.340694062,3.611945438,0.114964571,B
48266,4,ÄÐ,35,0.509299647,-0.542801656,1.06505898,0.417870083,0.137063732,B
48276,4,ÄÐ,60,-0.684375676,-0.162691162,1.348533443,2.571985206,0.217342243,B
48283,4,ÄÐ,42,0.386629456,-0.553819351,0.356372824,-0.079975134,0.35543491,B
48304,4,ÄÐ,33,0.668534992,-0.741120174,0.072898361,-0.287359183,1.029736878,B
48312,4,ÄÐ,47,0.723972482,-0.686031697,0.214635592,0.116626465,0.062121945,B
48323,6,ÄÐ,49,0.795923268,-0.730102479,-0.06883887,1.342168345,0.536427664,B
48328,5,ÄÐ,50,0.621354149,-0.206761944,0.498110055,5.360174922,0.108892948,B
48339,4,ÄÐ,53,0.630790318,-0.757646718,-0.210576101,-0.023735392,-1.564962782,B
48351,4,Å®,45,0.748742425,0.074189291,-0.139707486,-0.291491664,0.050032508,B
48352,4,ÄÐ,54,0.673253076,-0.944947541,0.498110055,0.114963972,0.025286481,B
48361,6,ÄÐ,52,0.647303613,-0.592381286,-0.139707486,0.111543988,0.345283452,B
48375,4,ÄÐ,45,0.740485777,-0.818244043,-0.210576101,0.02604438,-0.539538287,B
48379,4,ÄÐ,48,0.472734494,-0.774173261,2.553299909,2.655774822,-0.202499934,B
48391,4,ÄÐ,44,0.024516487,-0.75213787,-0.494050564,-0.560862929,-1.465683222,B
48398,5,ÄÐ,47,0.714536314,-0.713575936,-0.06883887,-0.221239486,-0.111605948,B
48407,4,ÄÐ,32,0.695663976,-0.091076141,-0.281444717,-0.153219798,-0.073977293,B
48408,4,ÄÐ,44,0.738126735,0.228437028,-0.210576101,-0.362883837,0.344930291,B
48416,4,ÄÐ,37,0.447964552,-0.8017175,0.427241439,0.489167256,0.072126914,B
48426,4,ÄÐ,,0.739306256,0.399211307,-0.281444717,-0.313151565,-0.039428971,B
48450,4,ÄÐ,42,0.733408651,-0.267359269,1.632007906,1.737604032,-0.255424927,B
48474,4,ÄÐ,39,0.649662655,-0.812735195,1.419402059,1.143999254,0.477286171,B
48476,4,ÄÐ,42,0.635508402,-0.427115853,0.568978671,0.322110522,0.247859326,B
48479,4,ÄÐ,55,0.682689245,-0.845788281,0.214635592,0.166833734,-0.103380913,B
48486,5,ÄÐ,45,0.679150682,-0.322447746,0.498110055,0.839715649,0.921274403,B
48507,4,ÄÐ,48,0.719254398,-0.372027376,0.568978671,1.225888878,-0.282309217,B
48517,4,ÄÐ,45,-0.297492765,-0.680522849,2.765905756,3.300346866,0.1428968,B
48534,4,Å®,47,0.266318307,-0.895367911,1.06505898,0.677741392,-1.185077818,B
48562,4,ÄÐ,31,0.063440683,-0.774173261,-0.06883887,-0.307926589,0.029878858,B
48576,4,ÄÐ,57,0.648483134,-0.349991985,0.568978671,0.703913772,-0.300015808,B
48593,4,ÄÐ,52,0.166059016,-0.449151244,0.639847286,0.808793291,0.646558442,B
48598,4,ÄÐ,38,-0.85422671,0.322087439,-0.210576101,-0.466670861,-0.222548588,B
48602,4,ÄÐ,46,0.924491064,-0.570345895,0.923321749,-0.508898167,0.146419575,B
48603,4,ÄÐ,52,0.785307578,0.013591966,0.002029746,-0.047960281,3.84319968,B
48620,5,ÄÐ,47,0.657919302,-0.823752891,2.0572196,1.39118812,0.010426368,B
48622,4,ÄÐ,52,0.657919302,-0.834770586,0.852453133,2.581295164,0.190282076,B
48629,4,Å®,57,0.584788996,-0.851297129,0.427241439,0.326908,0.905813576,B
48637,4,ÄÐ,36,-0.230260064,0.46531748,-0.352313333,-0.058315233,-1.141755345,B
48654,4,ÄÐ,34,0.597763728,0.746268715,-0.494050564,-0.486050772,-1.34275189,B
48662,4,ÄÐ,45,0.598943249,-0.024969968,-0.139707486,-0.389008717,0.085722643,B
48666,4,Å®,30,0.430271736,-0.900876759,-0.06883887,-0.004165481,-0.529112112,B
48667,4,ÄÐ,57,0.560019053,-0.394062767,1.206796212,0.83729316,-0.125784283,B
48668,4,ÄÐ,57,0.581250433,-0.008443425,0.214635592,0.22459347,-0.343961892,B
48680,4,Å®,38,-0.233798627,-0.944947541,0.356372824,0.341347934,0.028565636,B
48688,4,ÄÐ,62,0.495145394,0.278016657,-0.494050564,-0.52576059,0.683105484,B
48702,4,ÄÐ,45,0.631969839,-0.542801656,0.072898361,-0.270971758,0.729539659,B
48708,4,Å®,39,-0.210208206,-0.085567294,0.568978671,0.188873633,0.608830065,B
48711,4,ÄÐ,39,1.05187934,-0.261850421,0.143766977,0.170158719,-0.729213904,B
48717,4,ÄÐ,40,0.255702617,-0.818244043,1.56113929,1.339128359,0.337663363,B
48718,4,ÄÐ,55,1.355016255,-0.75213787,-0.352313333,-0.345498916,-0.953226139,B
48720,4,ÄÐ,52,0.268677349,-0.228797335,-0.281444717,-0.249644356,0.017004995,B
48733,4,ÄÐ,43,0.443246467,-0.548310504,0.498110055,-0.155974785,0.158186678,B
48735,4,ÄÐ,48,0.405501793,-0.944947541,1.490270674,1.152929213,0.293924671,B
48741,4,ÄÐ,61,0.563557617,-0.096584989,0.072898361,-0.225181968,0.144101481,B
48753,4,ÄÐ,51,0.60012277,0.233945875,-0.281444717,-0.109329999,-0.407937974,B
48755,4,Å®,47,0.136570989,-0.23981503,0.072898361,-0.052187761,0.425172731,B
48766,4,ÄÐ,48,0.301703939,-0.862314825,-0.281444717,-0.620522655,0.916186331,B
48774,5,ÄÐ,46,0.628431275,-0.768664413,1.844613753,1.589357212,1.347996511,B
48780,4,Å®,47,0.65556026,-0.383045071,0.072898361,-0.249359357,0.139663172,B
48784,4,ÄÐ,34,-0.023843877,-0.845788281,-0.06883887,-0.044920295,-0.391829759,B
48785,5,ÄÐ,43,0.503402042,-0.713575936,0.781584518,0.606301719,0.621892595,B
48787,4,Å®,43,0.400783709,-0.845788281,0.427241439,0.084706611,-0.076075681,B
48800,4,ÄÐ,64,0.552941927,0.085206986,-0.352313333,-0.312486568,-1.502253945,B
48801,4,ÄÐ,80,0.551762406,-0.16820001,0.002029746,0.149021316,0.731723904,B
48803,4,ÄÐ,59,0.554121448,-0.504239722,1.348533443,1.262273712,0.096516496,B
48807,4,Å®,40,0.378372808,-0.316938899,0.498110055,0.510969656,-0.838649716,B
48818,4,ÄÐ,30,0.530531027,-0.151673466,-0.281444717,-0.311441573,-0.489251862,B
48819,4,ÄÐ,45,0.404322272,-0.763155565,-0.281444717,0.177093687,-1.024576722,B
48822,4,Å®,52,0.528171984,-0.719084784,-0.210576101,-0.007632966,-0.150669853,B
48828,4,Å®,22,-0.417803914,0.035627357,-0.494050564,-0.645982539,0.452657628,B
48835,4,ÄÐ,39,0.539967195,-0.283885812,-0.494050564,-0.635770085,-0.090894908,B
48839,4,ÄÐ,39,0.522274379,-0.091076141,-0.494050564,-0.431806021,0.01870384,B
48840,4,ÄÐ,45,0.517556295,-0.504239722,0.427241439,0.274848239,-0.413152902,B
48854,4,Å®,32,0.291088249,-0.559328199,-0.352313333,-0.355331371,0.85570265,B
48856,4,ÄÐ,35,0.569455222,0.200892789,-0.352313333,-0.37300129,-0.374687963,B
48871,4,ÄÐ,30,0.46801641,-0.779682109,0.427241439,1.770331382,-1.263814696,B
48873,4,ÄÐ,42,-0.282158991,-0.647469763,0.710715902,0.942267679,-0.61783433,B
48879,4,ÄÐ,56,-0.009689624,-0.080058446,0.710715902,1.34340334,0.397058154,B
48891,4,ÄÐ,35,-0.518063205,-0.228797335,0.639847286,0.517144628,0.475649972,B
48893,4,ÄÐ,62,0.433810299,-0.113111532,0.852453133,-0.02639538,0.530459263,B
48895,4,ÄÐ,45,0.321755797,-0.906385607,4.466752532,2.40977345,-0.157728209,B
48897,4,ÄÐ,56,0.532890069,0.184366246,-0.352313333,-0.235109423,-0.285781384,B
48904,4,Å®,41,0.400783709,-0.840279434,-0.281444717,-0.213069524,-0.614483483,B
48917,4,ÄÐ,48,0.372475203,-0.911894454,0.781584518,0.3488529,0.125468882,B
48926,4,Å®,25,0.366577598,-0.537292808,0.214635592,0.042859303,-1.017827266,B
48933,6,Å®,48,0.538787674,-0.774173261,1.632007906,1.932970636,-0.166706598,B
48934,4,ÄÐ,45,0.535249111,-0.394062767,1.135927596,0.416825088,-0.001390027,B
48946,4,ÄÐ,39,0.299344897,-0.928420998,0.143766977,-0.529798071,0.086507437,B
48950,4,Å®,46,0.409040356,-0.741120174,0.568978671,0.924930258,1.648141147,B
48958,4,ÄÐ,55,0.484529705,-0.438133549,-0.139707486,0.177616185,-0.633837521,B
48966,4,ÄÐ,55,0.381911372,-0.686031697,0.072898361,-0.333006474,-0.486709879,B
48971,4,ÄÐ,47,-0.486216136,-0.862314825,-0.06883887,-0.23558442,1.005934771,B
48972,4,ÄÐ,36,-0.940331749,-0.867823672,0.427241439,0.575236862,-0.471018341,B
48979,4,ÄÐ,60,0.332371487,-0.377536224,-0.281444717,-0.220764488,-0.46915048,B
48993,4,ÄÐ,48,0.161340931,-0.862314825,0.214635592,-0.006777969,0.501358061,B
48994,4,ÄÐ,38,0.288729207,0.167839702,-0.352313333,-0.240999396,-0.164853804,B
49007,4,ÄÐ,33,0.263959265,-0.713575936,1.632007906,0.540989519,0.031423428,B
49012,4,Å®,51,0.154263805,0.647109456,0.072898361,0.346905409,-0.273345175,B
49030,4,ÄÐ,47,-0.240875754,-0.278376964,-0.494050564,-0.56285792,0.285829678,B
49032,4,ÄÐ,47,0.263959265,-0.834770586,1.632007906,0.83292318,0.069884487,B
49038,6,ÄÐ,42,0.482170663,-0.476695483,1.06505898,1.024679801,3.390141657,B
49062,4,ÄÐ,62,0.437348862,-0.70255824,0.072898361,0.057869234,-0.04014513,B
49064,5,ÄÐ,33,0.213239859,-0.768664413,3.828934991,2.989508292,-0.624715012,B
49075,4,Å®,36,0.477452578,-0.586872438,-0.06883887,-0.162244757,-0.174928392,B
49079,4,ÄÐ,41,0.171956621,0.316578591,-0.494050564,-0.506380679,-0.32054101,B
49080,5,ÄÐ,52,0.374834245,-0.939438693,1.632007906,0.821190734,1.945276151,B
49092,4,Å®,44,0.337089571,-0.564837047,-0.06883887,-0.338658948,0.598772557,B
49100,4,ÄÐ,43,0.12713482,-0.487713178,-0.494050564,-0.584090322,0.752664199,B
49108,4,Å®,37,0.220316985,-0.92291215,0.072898361,-0.366208821,0.850450208,B
49110,4,Å®,31,0.485709226,-0.884350216,0.710715902,0.557186945,-0.188651675,B
49112,4,ÄÐ,43,0.404322272,-0.845788281,-0.139707486,0.029131866,-1.106334177,B
49123,4,ÄÐ,46,0.425553651,-0.757646718,0.356372824,1.008767374,0.690026111,B
49131,4,ÄÐ,29,0.288729207,-0.498730874,0.994190365,0.429317531,0.113429485,B
49135,4,Å®,43,0.373654724,0.724233324,-0.494050564,-0.156829781,-1.649879457,B
49144,4,ÄÐ,38,0.407860835,-0.889859063,1.206796212,0.208918541,0.825702514,B
49148,4,ÄÐ,40,0.433810299,-0.867823672,2.978511603,1.69219424,-0.227614759,B
49152,4,ÄÐ,36,0.431451257,-0.327956594,1.135927596,0.789175881,0.02353686,B
49157,5,Å®,40,0.373654724,-0.862314825,0.710715902,1.074887071,0.769876874,B
49168,4,ÄÐ,51,0.32529436,-0.829261738,1.348533443,3.096905299,0.443554282,B
49201,4,ÄÐ,37,0.167238537,0.206401637,0.214635592,0.214666015,0.167441966,B
49214,4,Å®,36,-0.154770715,-0.432624701,-0.494050564,-0.457075905,-0.356102396,B
49220,4,ÄÐ,33,0.265138786,-0.878841368,0.710715902,0.629814112,0.002195415,B
49222,4,ÄÐ,42,-0.368264029,-0.603398981,1.348533443,1.549742393,-0.436256579,B
49232,4,ÄÐ,39,0.24744597,-0.944947541,0.639847286,0.273470745,0.010053221,B
49238,4,ÄÐ,51,0.253343575,-0.796208652,0.639847286,1.711479152,-0.730820174,B
49239,4,ÄÐ,31,0.02805505,-0.867823672,-0.352313333,-0.526948084,-0.369526987,B
49240,4,ÄÐ,38,0.22621459,-0.526275113,0.143766977,0.430030028,-0.43288633,B
49241,4,ÄÐ,40,0.23683028,-0.8017175,0.639847286,0.016924422,0.305029832,B
49242,4,ÄÐ,41,0.035132177,0.250472418,0.427241439,0.114298975,0.814811319,B
49246,4,ÄÐ,31,0.249805012,-0.796208652,1.348533443,1.672244332,-0.024582585,B
49247,4,Å®,47,-0.048613819,0.663635999,-0.494050564,-0.472750833,-1.429048106,B
49254,4,Å®,40,0.07169733,-0.305921203,0.214635592,0.203076068,0.34874,B
49264,4,ÄÐ,44,0.184931353,-0.867823672,3.403723297,3.055485489,0.025101038,B
49285,4,ÄÐ,61,0.08231302,0.581003283,-0.494050564,-0.637385078,-1.169883729,B
49293,4,ÄÐ,45,0.161340931,-0.944947541,0.852453133,1.050947181,0.602738905,B
49295,4,ÄÐ,35,0.125955299,-0.449151244,-0.494050564,-0.436176001,-0.359478352,B
49312,5,ÄÐ,40,0.138930031,-0.790699804,1.135927596,0.708378751,0.901041145,B
49313,4,Å®,59,0.199085606,-0.939438693,-0.06883887,0.152726299,-1.010069415,B
49314,4,Å®,42,-0.312826539,-0.75213787,0.710715902,0.471734836,0.097325679,B
49322,4,ÄÐ,30,-0.770480714,-0.559328199,-0.210576101,-0.41233111,-1.281223397,B
49339,4,ÄÐ,46,0.141289073,-0.195744248,0.214635592,0.064044206,-0.773726228,B
49346,6,ÄÐ,44,-0.066306635,-0.878841368,3.332854682,3.577365596,3.039552892,B
49362,4,Å®,31,0.068158767,-0.779682109,0.498110055,-0.115172472,0.032160454,B
49366,4,ÄÐ,47,-0.030921003,0.80686604,-0.281444717,-0.199817084,-0.854483111,B
49367,4,ÄÐ,28,-0.375341156,-0.487713178,0.214635592,0.159946266,-0.168855173,B
49373,4,ÄÐ,34,0.118878173,-0.856805977,-0.281444717,0.077059146,-1.533436844,B
49391,4,Å®,76,0.296985855,-0.327956594,0.994190365,1.047004699,-0.93371048,B
49398,4,ÄÐ,47,-0.106410352,-0.856805977,-0.06883887,-0.166234738,0.325378691,B
49405,4,ÄÐ,33,-0.047434298,-0.818244043,1.206796212,0.676838896,0.070059131,B
49417,4,ÄÐ,48,0.006823671,-0.608907829,1.206796212,1.545942411,-0.106700727,B
49427,4,ÄÐ,36,-0.367084508,-0.889859063,-0.139707486,-0.136927373,0.290193676,B
49428,5,ÄÐ,38,-0.142975505,-0.906385607,2.411562678,1.545134915,0.225523168,B
49429,4,ÄÐ,48,-0.029741482,-0.928420998,0.427241439,0.709423747,0.174424086,B
49440,4,Å®,46,0.109442004,-0.757646718,0.568978671,0.616514173,0.740027068,B
49464,4,ÄÐ,40,0.002105587,-0.87333252,-0.494050564,-0.4144686,-0.29204596,B
49467,4,ÄÐ,29,0.085851583,-0.878841368,0.072898361,-0.098120051,-0.429212408,B
49471,4,ÄÐ,44,-0.099333225,-0.763155565,0.356372824,-0.082445123,0.798740451,B
49479,4,ÄÐ,35,0.050465951,-0.856805977,0.710715902,0.428890033,-0.235996092,B
49480,4,Å®,31,0.08231302,-0.129638075,-0.352313333,-0.374188785,0.046764687,B
49494,4,ÄÐ,48,0.064620204,-0.316938899,0.214635592,-0.528658077,0.47013234,B
49500,4,ÄÐ,43,0.107082962,-0.862314825,0.356372824,0.646344036,-0.365619401,B
49507,4,ÄÐ,48,-0.264466175,-0.515257417,-0.139707486,-0.361126345,1.069158981,B
49510,4,ÄÐ,44,0.00564415,0.56447674,-0.06883887,-0.466433362,0.78763852,B
49512,4,ÄÐ,49,-0.286877075,-0.344483137,0.072898361,-0.356186367,0.351728645,B
49513,4,ÄÐ,28,-0.449650983,-0.675014002,-0.352313333,-0.539630526,-0.135230516,B
49522,4,ÄÐ,44,-0.318724144,-0.553819351,0.356372824,0.007091967,0.227853928,B
49527,4,ÄÐ,48,-0.912023243,-0.917403302,-0.210576101,-0.289069175,-0.170135916,B
49540,4,ÄÐ,48,-0.1818997,-0.911894454,0.285504208,0.216756006,-0.650233087,B
49544,4,ÄÐ,31,-0.095794662,-0.686031697,-0.352313333,-0.41888608,0.542454907,B
49557,4,ÄÐ,68,0.004464629,-0.63094322,0.498110055,0.732888639,-0.054644912,B
49562,4,ÄÐ,42,-0.772839757,-0.856805977,-0.281444717,-0.421736067,0.321767344,B
49565,4,ÄÐ,34,-0.184258742,0.283525505,-0.139707486,-0.344406421,0.139167353,B
49577,4,ÄÐ,62,0.055184035,-0.278376964,0.710715902,0.336882955,-0.937258223,B
49582,4,ÄÐ,48,-0.002612497,-0.933929845,0.994190365,1.587362221,-0.079907746,B
49583,4,ÄÐ,45,-0.046254777,0.355140526,0.002029746,-0.070475177,0.436549758,B
49585,4,ÄÐ,44,0.017439361,-0.768664413,0.427241439,0.644776543,0.020346796,B
49589,4,ÄÐ,58,-0.125282689,-0.107602685,-0.210576101,-0.328493994,0.064107902,B
49597,4,ÄÐ,45,-0.176002095,-0.889859063,0.994190365,1.100346954,-0.124199428,B
49600,4,ÄÐ,49,-0.045075256,-0.305921203,-0.494050564,-0.398888672,0.348318399,B
49602,4,ÄÐ,31,-0.187797305,0.647109456,-0.494050564,-0.53217306,-0.470395651,B
49611,5,ÄÐ,34,-0.179540658,-0.900876759,1.348533443,0.758491022,0.391661707,B
49614,4,ÄÐ,39,0.07169733,0.421246698,-0.06883887,-0.174167202,3.915379919,B
49622,5,ÄÐ,57,-0.02738244,-0.779682109,1.773745137,1.044012212,0.436014736,B
49632,4,ÄÐ,46,-0.328160313,-0.845788281,1.206796212,2.036045164,-0.099820758,B
49642,4,Å®,39,-0.198412995,0.057662748,-0.494050564,-0.142959845,-0.64256245,B
49656,5,ÄÐ,32,-0.023843877,-0.928420998,5.175438689,5.065106275,-0.506117305,B
49658,5,ÄÐ,36,-0.019125792,-0.933929845,1.986350984,0.989672462,0.096319751,B
49660,5,ÄÐ,43,-0.023843877,-0.862314825,3.120248835,2.169519552,0.387281413,B
49666,4,ÄÐ,38,-0.130000773,-0.603398981,0.639847286,0.590246793,0.927052773,B
49694,4,ÄÐ,45,-0.061588551,-0.537292808,-0.352313333,-0.07869264,-0.027008853,B
49714,5,Å®,49,-0.462625715,-0.283885812,0.143766977,5.152505874,1.721628201,B
49726,4,ÄÐ,38,-0.621861059,0.729742172,-0.06883887,-0.174262202,-0.431699244,B
49729,4,ÄÐ,54,-0.130000773,0.0521539,0.072898361,-0.23349443,0.429513941,B
49737,6,ÄÐ,30,-0.284518033,-0.944947541,13.11272364,12.2776632,-0.550076964,B
49738,5,ÄÐ,46,-0.157129758,-0.911894454,2.978511603,1.527654995,-0.119613716,B
49739,4,ÄÐ,47,-0.185438263,-0.096584989,1.135927596,0.344957918,0.470543883,B
49740,4,ÄÐ,43,-0.260927612,-0.228797335,-0.494050564,-0.473938327,0.18793001,B
49743,4,ÄÐ,32,-0.098153704,-0.939438693,-0.06883887,-0.489233257,0.458618914,B
49745,4,Å®,44,-0.219644374,0.950096081,-0.494050564,-0.439690984,-0.476482315,B
49748,5,ÄÐ,50,-0.444932899,-0.856805977,2.765905756,4.588065962,-0.065897475,B
49749,4,ÄÐ,60,-0.477959489,0.586512131,-0.494050564,-0.599385252,-0.274820181,B
49750,4,ÄÐ,45,-0.480318531,-0.311430051,0.002029746,0.331087981,0.492825209,B
49752,6,ÄÐ,51,-0.234978148,-0.8017175,0.002029746,4.954716781,1.629323625,B
49756,4,ÄÐ,57,-0.11584652,-0.537292808,0.356372824,1.204086478,0.07712438,B
49761,4,ÄÐ,54,-0.365904987,-0.686031697,0.214635592,0.127361415,-0.014334884,B
49779,4,ÄÐ,38,-0.120564604,-0.92291215,1.986350984,1.229783861,-0.241902382,B
49782,4,Å®,55,-0.17128401,0.266998962,0.356372824,0.420292572,0.074769371,B
49793,4,ÄÐ,37,-0.201951558,-0.333465442,0.994190365,0.763051001,0.236603652,B
49799,4,ÄÐ,46,-0.066306635,0.547950196,-0.494050564,-0.458263399,0.189909529,B
49805,4,ÄÐ,53,-0.185438263,-0.708067088,0.427241439,1.061302133,-0.205613205,B
49821,4,ÄÐ,53,-0.244414317,-0.774173261,0.356372824,0.098624047,-0.335915575,B
49822,4,Å®,30,-0.062768072,-0.70255824,0.143766977,-0.130562402,0.803222047,B
49824,4,Å®,55,-0.585295906,-0.763155565,-0.139707486,-0.20523206,-1.183239085,B
49872,4,ÄÐ,68,-0.246773359,-0.250832726,1.135927596,0.220983486,-0.117472159,B
49880,4,Å®,52,-0.67729855,-0.895367911,-0.06883887,4.473258988,-0.493802044,B
49881,4,ÄÐ,71,-0.285697554,-0.603398981,-0.139707486,-0.379366261,0.7014753,B
49882,4,ÄÐ,56,-0.264466175,-0.713575936,0.781584518,0.32049553,0.350600899,B
49885,4,ÄÐ,43,-0.269184259,-0.526275113,-0.494050564,-0.412141111,-0.816165392,B
49896,4,ÄÐ,35,-0.279799949,-0.92291215,1.348533443,0.761673507,0.359632369,B
49898,4,ÄÐ,36,-0.46852332,-0.228797335,0.356372824,0.319023037,-0.250033884,B
49902,4,ÄÐ,48,-0.275081865,-0.741120174,-0.139707486,-0.200387082,1.391409693,B
49910,4,ÄÐ,32,-0.502729431,-0.92291215,-0.494050564,-0.579292844,-0.849449428,B
49915,4,ÄÐ,43,-0.229080543,-0.471186635,0.568978671,0.24634837,-1.148343677,B
49916,4,ÄÐ,29,-0.224362459,-0.867823672,1.915482368,1.435695416,-0.183144046,B
49919,4,ÄÐ,42,-0.834174852,-0.675014002,0.356372824,0.95723011,-0.081564006,B
49924,4,ÄÐ,56,-0.364725466,-0.625434372,2.553299909,2.029917692,-0.403213343,B
49930,4,ÄÐ,35,-0.296313244,-0.867823672,1.632007906,0.258365815,0.205997164,B
49939,4,ÄÐ,44,-0.334057918,-0.63094322,0.781584518,0.750416059,0.359867689,B
49945,5,ÄÐ,43,-0.430778646,-0.928420998,3.19111745,2.196594427,0.084064884,B
49946,4,ÄÐ,47,-0.337596481,-0.840279434,-0.06883887,-0.162909754,0.203564609,B
49978,4,ÄÐ,51,-0.354109776,-0.8017175,0.781584518,0.994659939,0.458910112,B
49987,4,ÄÐ,68,-0.466164278,-0.421607006,0.781584518,0.756163532,0.14133206,B
49993,4,ÄÐ,39,-0.428419604,-0.608907829,-0.139707486,0.171393714,0.23646002,B
49997,4,ÄÐ,31,-0.417803914,-0.812735195,1.986350984,1.550122392,0.673868933,B
50003,4,ÄÐ,40,-0.449650983,-0.575854742,0.143766977,-0.047342783,0.25756232,B
50005,5,Å®,40,-0.45672811,-0.900876759,0.214635592,0.14156385,0.333552025,B
50022,4,ÄÐ,20,-1.155004583,-0.856805977,-0.281444717,0.148403819,-0.905145199,B
50026,4,Å®,35,-0.676119029,0.079698139,-0.494050564,-0.363026336,-0.052952181,B
50030,4,ÄÐ,56,-0.331698876,-0.383045071,2.269825447,1.447570362,-0.401753774,B
50046,4,ÄÐ,44,-0.454369067,-0.70255824,0.002029746,-0.201574576,0.259476007,B
50058,5,ÄÐ,34,-0.492113742,-0.867823672,3.19111745,2.350731221,0.988247376,B
50064,4,ÄÐ,46,-0.376520677,-0.080058446,0.143766977,0.074161659,-0.490422977,B
50084,4,ÄÐ,43,-0.391854451,-0.146164619,0.002029746,-0.210077037,0.073391951,B
50088,4,ÄÐ,39,-0.579398301,-0.840279434,0.285504208,-0.00673047,-1.200844661,B
50090,4,ÄÐ,50,-0.424881041,-0.680522849,0.214635592,0.952242633,-0.006108177,B
50092,4,ÄÐ,33,-0.384777324,0.553459044,-0.06883887,0.245920872,-0.296773345,B
50093,4,ÄÐ,48,-0.385956845,-0.416098158,0.072898361,-0.363453834,0.346587065,B
50095,4,ÄÐ,36,-0.391854451,-0.763155565,-0.210576101,-0.268881768,-1.047673144,B
50096,4,ÄÐ,50,-0.496831826,-0.564837047,-0.06883887,0.18968113,-0.878021455,B
50125,4,ÄÐ,64,-0.650169565,-0.586872438,0.002029746,-0.325311509,0.27483149,B
50130,4,ÄÐ,52,-0.653708128,-0.906385607,-0.06883887,-0.045585292,1.011383623,B
50141,4,ÄÐ,39,-0.358827861,-0.895367911,1.06505898,1.071182088,-0.249411696,B
