MEMBER_NO,FLIGHT_COUNT,BASE_POINTS_SUM,SEG_KM_SUM,AVG_FLIGHT_INTERVAL,FFP_days,EXPENSE_SUM_YR_1,EXPENSE_SUM_YR_2,EXPENSE_SUM,runoff_flag,K
55448,5,3223,4939,136.75,1598,837,623,1460,0,1
55449,15,6431,9039,43.07142857,1631,6178,2765,8943,0,0
55450,7,5222,6776,81,1589,2592,2049,4641,0,0
55451,15,7938,20378,48.92857143,1568,3864,7133,10997,0,1
55452,13,8305,14293,57.41666667,1572,5240,3832,9072,0,0
55453,15,6621,17469,37.42857143,1609,5816,3143,8959,1,0
55454,12,13008,17342,46.54545455,1547,4251,9625,13876,0,1
55455,6,1232,5460,100.2,1535,1598,526,2124,0,0
55456,3,2563,2898,198.5,1526,810,1955,2765,0,1
55457,5,3682,7858,159.25,1519,2937,1177,4114,0,0
55458,149,116162,155588,4.912162162,1510,64079,60697,124776,0,1
55459,23,32852,36417,25.27272727,1507,16052,12633,28685,0,0
55460,10,4917,14313,25.22222222,1501,0,6655,6655,1,1
55461,2,1944,2376,5,1500,0,1947,1947,1,1
55462,16,11415,19855,29.46666667,1498,12727,1844,14571,1,0
55463,13,5736,10730,43.5,1500,677,2455,3132,0,0
55464,3,500,4513,126,1493,710,901,1611,1,1
55465,19,16366,24408,38.61111111,1594,11734,4815,16549,0,0
55466,21,15525,16514,32.7,1484,12480,2868,15348,0,0
55467,9,8239,9480,63.75,1542,5698,1788,7486,0,0
55468,2,0,2350,450,1604,315,357,672,0,1
55469,2,1275,2161,168,1490,1532,0,1532,1,0
55470,52,34813,59018,14.1372549,1469,26154,16550,42704,0,0
55471,10,7557,23010,64.66666667,1466,6062,0,6062,0,0
55472,28,21476,47917,26.25925926,1460,16844,11826,28670,0,1
55473,4,27153,25560,113,1705,3730,6510,10240,0,1
55474,4,3260,5079,107.6666667,1456,490,938,1428,0,0
55475,3,2748,2912,60.5,1445,0,2633,2633,1,1
55476,3,792,1741,2,1443,501,0,501,1,0
55477,106,83901,73656,6.8,3124,49592,54306,103898,0,1
55478,5,1531,8583,37.75,1436,0,3811,3811,1,1
55479,9,10416,13209,67.125,1466,5893,1592,7485,0,0
55480,53,100971,73717,13.25,1432,34624,59271,93895,0,1
55481,9,7539,16335,27.25,1418,9023,0,9023,1,0
55482,29,23409,42806,20.03571429,1416,12236,13441,25677,1,1
55483,8,4040,14239,80.85714286,1415,3262,3031,6293,0,1
55484,4,32268,40544,73.66666667,1422,6150,11500,17650,1,1
55485,4,2249,3720,44,1407,2733,0,2733,1,0
55486,3,2423,3689,24,1404,0,2302,2302,1,1
55487,4,11736,12920,50.33333333,1401,9808,0,9808,1,0
55488,2,0,1456,101,1400,0,496,496,0,1
55489,6,9442,10671,109,1399,525,5835,6360,0,1
55490,9,4382,8976,49.625,1397,525,4708,5233,0,1
55491,2,866,2305,3,1391,0,1142,1142,1,1
55492,12,12725,16031,34.36363636,1387,10656,2240,12896,1,0
55493,4,5586,8536,93.66666667,1385,4120,0,4120,1,0
55494,4,2496,5470,80.66666667,1384,0,2536,2536,0,1
55495,10,19416,39654,63,1378,9924,2426,12350,0,0
55497,2,1471,2957,311,1371,790,0,790,0,1
55498,3,1467,2189,35,1342,0,1703,1703,1,1
55499,70,86843,112890,10.2173913,1353,50055,29206,79261,0,0
55500,2,1695,2752,1,1351,0,1820,1820,1,1
55501,3,1534,4390,237.5,1346,1000,486,1486,0,1
55502,12,13075,16692,50.36363636,1339,10325,3250,13575,1,0
55503,6,5496,14705,113.4,1329,6824,378,7202,0,0
55504,11,3099,6650,45.8,1385,0,1834,1834,0,0
55505,7,4194,8708,34.5,1313,5212,0,5212,1,0
55506,7,6411,10337,66.33333333,1313,1826,5284,7110,0,1
55507,7,2690,10638,12.83333333,1334,2170,0,2170,1,0
55508,8,4014,7962,97.85714286,1334,330,1865,2195,0,0
55509,17,130108,121870,38,1392,44362,13970,58332,0,0
55510,7,4421,9170,97.33333333,1309,2493,2728,5221,0,1
55511,2,488,1298,82,2236,805,0,805,1,0
55512,10,8994,12650,70.11111111,1330,2244,6317,8561,0,1
55513,9,7770,14896,20.125,1308,8646,0,8646,1,0
55514,3,12036,13688,36,1303,0,3838,3838,1,1
55515,2,6296,16254,56,1306,6200,0,6200,1,0
55516,6,6179,6525,2.2,1328,0,5239,5239,1,1
55517,35,27889,34693,20.91176471,1308,10606,16546,27152,0,1
55518,5,5631,5933,43.25,1302,0,4752,4752,1,1
55519,3,2289,5901,23,1320,2975,0,2975,1,0
55520,7,6683,11505,86.5,1291,1632,5026,6658,0,1
55521,8,241,5224,31,1291,0,1921,1921,1,1
55522,19,12664,17535,14.33333333,1322,6970,0,6970,1,0
55523,33,26605,34134,22.46875,1322,10041,10796,20837,0,1
55524,6,2635,9177,102,1316,2432,1360,3792,0,0
55525,5,4566,4656,95.5,1435,1730,2722,4452,0,1
55526,4,6893,17601,4.333333333,1293,0,6530,6530,1,1
55527,4,2034,5640,21,1286,1481,0,1481,1,0
55528,5,3334,6368,101.5,1282,0,2209,2209,0,1
55529,12,13062,18594,48.63636364,1281,4367,7410,11777,0,1
55530,15,10420,11814,50.14285714,1279,6459,4907,11366,0,1
55531,4,2728,2979,25.66666667,1264,3232,0,3232,1,0
55532,9,11734,17110,63.25,1266,6838,5290,12128,1,0
55533,3,872,3441,198,1262,1607,295,1902,0,0
55534,6,4002,6951,74.8,1263,2140,3288,5428,0,1
55535,44,18058,57398,16.1627907,1269,5697,12889,18586,0,1
55536,32,28314,40280,21.29032258,1267,0,8266,8266,0,1
55537,3,4883,5547,155,1257,1275,2341,3616,0,1
55538,8,3794,5052,89.57142857,1257,2948,1473,4421,0,0
55539,28,17376,26116,24.55555556,1257,7003,11140,18143,0,1
55540,5,2693,4864,90.75,1332,860,2291,3151,0,1
55541,15,8683,17573,16.78571429,1258,11063,0,11063,1,0
55542,27,28513,46454,24.73076923,1258,18894,10669,29563,0,0
55543,3,2128,4810,81,1294,1134,560,1694,1,0
55544,7,4130,8811,70,1259,2493,1162,3655,1,0
55545,34,26848,43907,21.42424242,1297,17474,11059,28533,0,0
55546,7,4427,8536,47.16666667,1279,4621,0,4621,1,0
55547,3,9291,9151,91,1262,2140,5802,7942,1,1
55548,3,2044,2611,66.5,1254,0,1546,1546,1,1
55549,4,3214,9032,3.666666667,1254,3099,0,3099,1,0
55550,15,8106,19903,50.78571429,1231,3794,6812,10606,0,1
55551,3,3181,4798,165,1252,1134,0,1134,1,0
55552,4,2609,4902,74,1244,1335,1732,3067,1,1
55553,45,32993,61748,16.31818182,1229,22632,11270,33902,0,0
55554,3,2682,5611,60,1251,3353,0,3353,1,0
55555,27,28034,37826,26.88461538,1225,9876,20167,30043,0,1
55556,3,5012,6076,143.5,1244,2240,0,2240,1,0
55557,14,13911,34161,53.61538462,1245,11979,13211,25190,0,1
55558,3,422,3409,96.5,1219,525,620,1145,1,1
55559,9,3211,10755,69.75,1247,3276,2279,5555,0,0
55560,10,28540,25617,44.77777778,1230,9760,14053,23813,0,1
55561,2,2910,3385,15,1246,0,2848,2848,1,1
55562,18,25296,31141,36.70588235,1217,5360,16798,22158,0,1
55563,7,5015,6807,17,1215,0,4931,4931,1,1
55564,3,2445,2661,26,1215,640,1600,2240,1,1
55565,2,1433,3921,158,1220,2154,0,2154,1,0
55566,5,3744,4845,126.75,1214,2100,1820,3920,0,1
55567,57,33135,64882,12.57142857,1231,22674,12812,35486,0,1
55568,4,3681,4447,46.66666667,1228,2952,864,3816,1,0
55569,7,7946,11411,94.5,1286,3959,4070,8029,0,1
55570,15,11547,16345,40.85714286,1196,4440,7823,12263,1,1
55571,3,1537,3528,195.5,1194,480,1600,2080,0,1
55573,7,12726,32075,84,1191,512,11272,11784,0,1
55574,7,3520,9696,57.83333333,1190,4250,1600,5850,1,0
55575,3,1744,3167,65,1188,0,1995,1995,0,1
55576,4,3071,6465,124,1181,2845,531,3376,1,0
55577,2,726,3820,217,1174,1190,476,1666,1,1
55578,7,14444,10703,88.33333333,1170,1620,12719,14339,0,1
55579,2,3389,4801,9,1168,2815,0,2815,1,0
55580,4,5910,6917,165.6666667,1134,756,4278,5034,0,1
55581,21,23536,32716,32.1,1125,16135,7666,23801,0,0
55582,7,3794,10885,91.16666667,1121,780,4857,5637,0,1
55583,12,7884,11398,51.81818182,1208,6824,2678,9502,0,0
55584,19,13729,27962,34.38888889,1112,7747,8931,16678,0,1
55585,11,10057,14534,53.7,1118,6311,4016,10327,0,0
55586,4,5307,9140,100.6666667,1112,3804,1892,5696,1,1
55588,19,8751,23134,33.66666667,1151,6023,3989,10012,0,0
55589,3,2088,3154,271,1126,1562,938,2500,0,0
55590,2,1397,2574,360,1118,800,0,800,1,1
55591,62,23212,43307,11.57377049,1101,19111,12280,31391,0,0
55592,9,6690,11308,59.5,1105,3640,2991,6631,0,1
55593,12,9623,16677,53.54545455,1104,3057,16550,19607,0,1
55594,12,7836,15439,59.90909091,1112,1302,5602,6904,0,1
55595,2,2100,5644,5,1151,1369,0,1369,1,0
55596,31,43331,60744,17.13333333,1102,16303,14203,30506,0,1
55597,24,23728,33360,30.95652174,1100,10400,14040,24440,0,1
55598,10,9196,13270,73.66666667,1086,5546,4801,10347,0,1
55599,5,484,5742,139.25,1091,446,1916,2362,0,1
55600,2,500,1761,10,1086,308,0,308,1,0
55601,9,4293,7090,15,1091,5603,0,5603,1,0
55602,33,24165,34681,18.125,1085,18181,6480,24661,0,0
55603,3,1607,3255,207.5,1084,1392,762,2154,1,0
55604,2,2402,2761,283,1081,2860,0,2860,1,0
55605,9,3718,5529,82.25,1080,1050,4050,5100,0,1
55607,2,2150,3404,330,1076,720,1232,1952,0,1
55608,5,9334,15311,77.75,1079,5125,697,5822,0,0
55609,20,11944,17082,19.05263158,1077,4997,6151,11148,1,1
55611,3,1043,5194,128.5,1071,734,1459,2193,0,1
55612,2,728,3169,18,1059,0,1543,1543,1,1
55613,17,13036,16944,35,1057,5207,8791,13998,1,1
55614,7,5425,9897,60.66666667,1043,4526,1904,6430,1,0
55615,3,2249,2914,224,1042,1092,1592,2684,0,0
55616,2,1499,2390,144,1076,2016,0,2016,1,0
55617,7,4204,12100,103.8333333,1050,2210,3876,6086,0,1
55619,7,29993,53212,87.5,1088,10500,9700,20200,0,0
55620,5,5875,9015,150.5,1024,1660,3229,4889,0,1
55621,14,9416,19325,50.61538462,1036,4572,1540,6112,0,0
55622,11,5132,14776,63,1020,1870,5751,7621,0,1
55623,2,1047,2192,12,1019,0,915,915,1,1
55624,3,2161,3990,30.5,1021,1920,0,1920,1,0
55625,3,1970,7237,131.5,1026,0,2773,2773,0,1
55626,4,2465,7187,119,1026,275,3366,3641,0,1
55627,4,4335,4669,100.6666667,1030,2090,1964,4054,0,0
55628,2,759,4161,3,1016,1134,0,1134,1,0
55629,2,1990,2037,516,1015,1089,655,1744,0,1
55630,10,2961,9824,33.55555556,1029,6191,0,6191,1,0
55631,2,1447,2020,1,1074,1584,0,1584,1,0
55632,2,1526,3934,4,1013,1700,0,1700,1,0
55633,4,3426,4215,200,1002,918,2125,3043,0,1
55634,3,1387,1953,261,1001,432,1495,1927,0,1
55635,13,12354,18097,52.33333333,1023,3432,7876,11308,0,1
55636,11,13966,19671,66.7,996,11139,2550,13689,0,0
55637,2,1014,2642,171,997,1050,660,1710,1,1
55638,14,19990,26515,52.76923077,998,10990,6907,17897,0,0
55639,4,2318,6629,123,998,2672,490,3162,1,0
55640,4,4300,4141,66.66666667,993,3494,0,3494,1,0
55641,2,1292,1380,19,993,1242,0,1242,1,0
55642,4,1960,4474,53.33333333,988,2920,0,2920,1,0
55643,2,3615,3167,45,994,0,2926,2926,1,1
55644,18,24902,37320,26.88235294,987,8092,14441,22533,1,1
55645,12,9648,11946,32.54545455,986,2132,6212,8344,1,1
55646,24,12866,13803,26.04347826,988,9822,5866,15688,0,1
55647,29,28712,43392,25.64285714,974,12959,16959,29918,0,1
55648,11,8961,11959,68,974,1080,5440,6520,0,1
55649,6,13545,20556,88.4,1054,34759,2650,37409,1,0
55650,4,1148,3171,115,1015,767,990,1757,0,1
55651,4,4490,7000,152.6666667,995,840,3502,4342,0,1
55652,6,5049,6412,120.2,958,1635,1066,2701,0,0
55653,4,2000,2148,40,958,1264,1501,2765,1,1
55654,2,3560,5420,3,959,3234,0,3234,1,0
55655,7,3288,10212,97.33333333,958,1985,2471,4456,0,1
55656,15,10175,22621,34.64285714,958,6957,4704,11661,0,0
55657,8,7533,13030,74.28571429,957,3882,3671,7553,0,0
55658,19,10761,29772,36.66666667,1245,12713,2332,15045,0,0
55659,4,3599,6802,37,957,2210,0,2210,1,0
55660,3,2789,4089,171,956,760,1961,2721,0,1
55661,7,5309,11618,65.33333333,952,5319,2000,7319,0,0
55662,24,12957,23031,30.7826087,951,9600,2674,12274,0,0
55663,2,4122,4644,64,972,3580,0,3580,1,0
55664,8,6512,10941,42.28571429,950,2855,5299,8154,1,1
55665,4,8026,22305,95,948,200,8217,8417,0,1
55666,3,5996,14380,8.5,955,4150,0,4150,1,0
55667,2,500,1096,355,945,0,616,616,0,1
55668,9,5881,9627,64.875,950,1766,4972,6738,0,1
55669,14,18210,26200,46.38461538,943,9151,7456,16607,0,0
55670,3,3382,5170,286.5,948,480,2737,3217,0,1
55671,2,763,3934,196,930,0,1139,1139,0,1
55672,45,34445,49207,15.61363636,924,0,5835,5835,0,1
55674,25,11838,24317,30.20833333,927,3782,11154,14936,0,1
55675,8,4352,10484,28.85714286,930,6700,0,6700,1,0
55676,3,3148,4022,223,932,2010,0,2010,0,1
55677,6,3667,8481,94,932,2960,922,3882,0,0
55678,19,16450,22968,35.94444444,937,11910,6046,17956,0,0
55679,2,870,2352,79,918,0,1354,1354,0,1
55680,11,9766,15238,39.3,916,4075,5760,9835,1,1
55681,4,3199,5784,196.6666667,914,2538,1156,3694,0,1
55682,6,3285,12054,89,1066,2943,1877,4820,1,0
55683,13,13288,17710,35.5,908,5672,0,5672,0,0
55684,15,9550,20613,48,910,2240,4670,6910,0,0
55685,7,5151,11538,51.16666667,903,5944,0,5944,1,0
55686,10,5768,15937,65.66666667,903,3512,4892,8404,0,1
55687,8,4490,10605,95,899,1536,3455,4991,0,1
55688,38,23556,57311,19.27027027,901,10616,18585,29201,0,1
55689,31,22422,27747,22.33333333,893,13212,10920,24132,0,1
55690,5,3167,13050,173.5,889,4744,437,5181,0,0
55691,9,2972,19858,89.25,880,3152,3375,6527,0,0
55692,2,714,1826,398,877,531,375,906,0,1
55693,7,6725,12801,70.33333333,875,1050,6746,7796,0,1
55694,4,4158,5248,219.6666667,878,968,2965,3933,0,1
55695,2,0,4100,4,882,946,0,946,1,0
55696,4,4932,7719,195.3333333,872,968,4190,5158,0,1
55697,5,21336,37604,128.25,870,2900,6800,9700,0,1
55698,2,640,1666,562,867,480,320,800,0,1
55699,10,3939,7420,58.33333333,873,4432,1608,6040,0,0
55700,43,26531,80883,17.21428571,865,19324,15300,34624,0,1
55701,2,1237,3994,87,859,2147,0,2147,1,0
55702,4,8582,12426,24,862,0,6677,6677,0,1
55703,4,6656,16945,12.66666667,863,6658,0,6658,1,0
55704,8,5204,6866,79.42857143,863,1110,3825,4935,0,1
55705,9,5910,16020,86.125,854,5366,2292,7658,0,0
55706,4,2815,6182,11.33333333,886,2417,0,2417,1,0
55707,2,3043,3289,100,854,0,2824,2824,1,1
55708,2,1739,2533,83,854,0,458,458,1,1
55709,16,10697,16220,30.66666667,856,7177,1695,8872,1,0
55710,2,1597,2527,3,858,1907,0,1907,1,0
55712,20,25682,28476,26.57894737,848,19659,4547,24206,1,0
55713,8,6475,11235,55.14285714,841,6730,1110,7840,1,0
55714,2,994,1875,5,841,1360,0,1360,1,0
55715,3,4647,6540,12.5,842,4199,0,4199,1,0
55716,2,1203,3358,91,869,468,0,468,1,0
55717,25,18991,26500,26.29166667,839,6560,4764,11324,0,1
55718,32,26663,42527,23.29032258,868,16139,13445,29584,0,0
55719,3,1403,3926,219,834,0,938,938,0,1
55720,2,1446,1671,9,834,0,940,940,1,1
55721,18,9077,16717,39.88235294,834,6001,5356,11357,0,1
55722,20,17030,24628,28.84210526,835,9336,18489,27825,0,1
55723,16,12619,18002,43.66666667,831,8441,4235,12676,0,0
55724,2,935,2575,118,832,1519,0,1519,1,0
55725,4,4678,6677,123,845,3267,1644,4911,1,1
55726,2,0,5152,12,818,0,1338,1338,1,1
55727,2,1079,1385,3,816,1620,0,1620,1,0
55728,13,25521,41094,40.5,814,20853,1152,22005,1,0
55729,10,17112,26347,66.22222222,815,2981,9114,12095,0,1
55730,5,3168,10499,61.25,816,3530,490,4020,1,0
55731,9,6556,25247,69.625,823,5829,3604,9433,0,0
55732,4,2544,4087,141.3333333,809,4105,635,4740,0,0
55733,13,5200,15348,43.66666667,803,4764,3026,7790,0,0
55734,28,20261,26373,7.259259259,804,0,16817,16817,0,1
55735,2,713,3679,156,802,692,437,1129,1,1
55736,4,2030,2286,1,784,0,2385,2385,1,1
55737,10,5570,10429,69.44444444,786,2344,3524,5868,0,1
55738,5,3648,8281,134.5,786,2651,821,3472,0,0
55739,8,8758,17541,53.57142857,798,3676,7776,11452,0,1
55740,31,32301,51304,23.63333333,778,21220,6460,27680,0,0
55742,4,3135,3530,178,769,2832,608,3440,0,0
55743,5,5564,12118,64,770,5674,0,5674,1,0
55744,9,7736,15711,88.75,755,5768,2811,8579,0,1
55745,16,25680,29429,32.46666667,750,10020,13793,23813,0,1
55746,4,4295,6550,115.3333333,775,1360,2537,3897,0,1
55747,10,9213,10960,59.55555556,747,7561,2444,10005,0,0
55748,2,24428,20188,7,743,11700,0,11700,1,0
55749,59,53304,118571,12.39655172,743,26742,41925,68667,0,1
55751,4,1937,3321,160.3333333,741,1200,1099,2299,0,1
55752,7,2827,6481,86.16666667,736,1999,861,2860,0,0
55753,7,13883,15992,103.3333333,878,3022,9879,12901,0,1
55754,2,1646,2387,2,730,1988,0,1988,1,0
55755,3,2179,4113,23.5,731,2176,0,2176,1,0
55756,2,1000,908,1,728,1168,0,1168,1,0
55757,59,34405,65356,11.96551724,733,19071,21188,40259,0,1
55758,5,3539,9782,111.75,727,1376,2168,3544,0,1
55759,8,6677,8836,68.14285714,727,3630,2407,6037,0,1
55760,8,9747,12759,96,726,0,4525,4525,0,0
55761,14,18045,19187,50.30769231,726,790,12536,13326,0,1
55762,3,3043,2326,173,721,0,1918,1918,0,0
55763,3,1281,3870,21,720,2240,0,2240,1,0
55764,3,5901,6231,109,720,4900,0,4900,1,0
55765,48,33154,78700,14.61702128,720,12894,27479,40373,0,1
55766,8,4036,5294,41.57142857,716,1581,3650,5231,0,1
55767,2,1292,7440,14,717,0,2532,2532,1,1
55768,2,1111,3044,193,717,1539,0,1539,1,0
55769,13,7812,16317,48.5,718,4054,6438,10492,0,1
55770,4,1207,2759,193.3333333,714,714,1300,2014,0,1
55771,4,3400,4780,173.6666667,712,2362,1425,3787,0,0
55772,4,5366,14122,98.66666667,712,6096,0,6096,1,0
55773,22,23314,27599,31.95238095,707,8766,15428,24194,0,1
55774,25,41152,28743,27.04166667,707,35421,2794,38215,0,0
55775,3,3604,3826,17,707,0,3372,3372,1,1
55776,2,610,2025,618,731,595,476,1071,0,1
55777,18,10973,18286,37,785,6445,5637,12082,0,1
55778,3,532,1968,183.5,701,657,204,861,1,0
55779,12,8712,13261,45.36363636,696,8421,1306,9727,1,0
55780,2,271,2877,629,697,438,427,865,0,1
55781,16,15198,32101,22,694,8397,11700,20097,1,1
55782,2,1240,3616,5,692,0,1544,1544,1,1
55783,5,2633,7087,82.25,693,1401,2412,3813,1,1
55784,2,1604,1400,88,708,0,1371,1371,1,1
55785,5,2400,4924,36.25,691,3650,0,3650,1,0
55786,15,16956,29754,43.28571429,690,8056,9118,17174,0,0
55787,10,4364,6216,29.66666667,690,2618,4371,6989,1,1
55788,12,5330,16478,49.27272727,690,3055,4751,7806,0,1
55789,5,9442,8378,72,686,635,7150,7785,1,1
55790,10,11399,8412,66,680,4260,8672,12932,0,1
55791,2,4748,6569,16,680,0,3503,3503,1,1
55792,3,2415,2532,65,680,2040,0,2040,1,0
55793,6,3094,7773,71.4,678,473,3693,4166,0,1
55794,5,661,6533,122.5,675,609,1757,2366,0,1
55795,75,40683,58836,8.27027027,686,39697,9822,49519,0,0
55796,3,6761,17166,21,683,5380,0,5380,1,0
55797,3,3074,4030,84.5,673,2308,0,2308,1,0
55798,5,2128,7037,88.75,669,2723,526,3249,1,0
55799,2,672,2229,5,669,1926,0,1926,1,0
55800,2,506,2103,654,667,584,513,1097,0,1
55801,8,9343,14159,62.57142857,670,7334,2177,9511,1,0
55802,10,6017,11387,58.11111111,663,3763,3943,7706,0,1
55803,7,10335,12364,43.66666667,662,0,8589,8589,0,1
55804,35,33768,55691,18.88235294,660,9898,20201,30099,0,1
55805,10,4270,12775,19.55555556,659,6261,0,6261,1,0
55806,13,8258,17769,50.08333333,669,4063,4855,8918,0,0
55807,2,1454,4160,5,657,2124,0,2124,1,0
55808,9,13823,14937,48.25,656,8917,1348,10265,0,0
55809,3,4100,8016,59.5,684,2310,2542,4852,1,1
55810,7,5573,6594,8.833333333,656,0,6478,6478,1,1
55811,11,9428,22298,38.2,655,10595,1109,11704,1,0
55812,8,5790,9008,68.42857143,653,747,1355,2102,0,1
55813,2,568,1528,90,654,0,1029,1029,0,1
55814,2,1407,1574,3,654,1402,0,1402,1,0
55815,39,24677,44906,15.89473684,652,11763,18021,29784,0,1
55816,9,5669,11210,66.375,649,1273,5274,6547,0,1
55817,10,19593,37475,41.33333333,649,9088,6776,15864,0,1
55818,2,1748,1622,1,648,1780,0,1780,1,0
55819,2,1431,3897,15,648,0,1229,1229,1,1
55820,82,85187,109233,7.827160494,645,47476,41113,88589,0,1
55821,5,3646,6152,143.5,644,1315,2538,3853,0,0
55822,2,1357,3634,0,646,0,690,690,1,1
55823,3,8531,10365,9,661,4210,0,4210,1,0
55824,27,11616,37102,10.76923077,642,0,1610,1610,1,0
55825,2,2061,2165,430,640,840,1178,2018,0,1
55826,2,1572,4154,60,637,1925,0,1925,1,0
55827,8,16058,12451,24.28571429,636,7370,2550,9920,1,1
55828,5,2236,6288,114,647,2550,767,3317,0,0
55829,14,13927,19781,45.23076923,638,8874,3923,12797,0,0
55830,9,6561,7441,28.375,639,6034,0,6034,1,0
55831,13,14269,21264,27.16666667,638,2770,11432,14202,0,1
55832,4,2546,4169,106.3333333,631,1280,0,1280,0,1
55833,3,1598,2404,14,628,2085,0,2085,1,0
55834,14,10158,16199,47.76923077,640,1590,2440,4030,0,1
55835,2,1001,2458,396,635,1261,429,1690,0,1
55836,8,23046,47123,68.57142857,627,16548,3300,19848,0,0
55837,8,6898,10872,57.85714286,624,979,7147,8126,0,1
55838,2,526,2861,183,624,0,1165,1165,0,1
55839,11,8777,17166,48.5,622,3817,4527,8344,0,0
55840,16,5827,18454,36.2,636,1158,8195,9353,0,1
55841,28,22714,31264,22.85185185,630,10347,12839,23186,0,1
55842,6,1859,4191,66.8,618,1680,3030,4710,1,1
55843,4,8661,11525,138,618,1600,6053,7653,0,1
55844,5,4015,8367,96.5,616,2646,2602,5248,0,1
55845,8,5025,10667,61.57142857,614,4365,1996,6361,0,0
55846,3,2541,4507,7,631,2732,0,2732,1,0
55847,4,879,3376,105.6666667,613,396,1500,1896,0,1
55848,19,18316,22563,24.33333333,613,11850,8131,19981,1,1
55849,5,3871,5172,151,615,2392,1761,4153,0,0
55850,4,3715,5677,160,606,2948,1175,4123,0,0
55851,2,2753,4154,3,607,0,2731,2731,1,1
55852,4,3766,7795,131,606,840,0,840,0,1
55853,6,3493,6344,51.4,603,0,3935,3935,0,1
55854,3,3168,3999,71,610,0,2956,2956,0,1
55855,2,500,1589,22,602,0,1018,1018,1,1
55856,5,2595,5428,92.5,601,1926,1709,3635,1,1
55857,6,7103,10300,79,601,0,6760,6760,0,1
55858,2,905,2363,516,600,572,331,903,0,1
55859,5,2785,4340,27.25,599,0,2909,2909,1,1
55860,4,3241,4004,86.66666667,596,1900,1465,3365,1,1
55861,6,3834,8901,81.4,597,1288,2938,4226,0,1
55862,17,11943,21998,27.125,606,7869,3571,11440,1,0
55863,4,2915,4161,87,594,1333,616,1949,1,0
55864,2,2819,4639,83,593,0,2441,2441,1,1
55865,9,7574,10544,54.375,620,4463,3442,7905,0,1
55866,4,16462,15268,161,588,1680,7600,9280,0,1
55867,2,726,3820,301,587,680,510,1190,0,1
55868,3,2260,2921,33,678,0,2506,2506,1,1
55869,28,10725,18581,19.2962963,586,2782,11747,14529,0,1
55870,7,3260,6955,66,594,708,4069,4777,0,1
55871,11,57707,95158,42.7,586,13915,18600,32515,1,0
55872,5,3299,7363,25.5,585,5018,0,5018,1,0
55873,67,86881,123556,8.409090909,584,25108,54008,79116,0,1
55874,26,11372,13608,22.04,584,7688,6772,14460,0,0
55875,25,14947,33408,22.79166667,580,4067,13168,17235,0,1
55876,2,945,1560,3,581,0,655,655,1,1
55877,6,4099,9660,47,581,1944,2568,4512,1,0
55878,18,15501,16293,20.64705882,580,5963,10790,16753,1,0
55879,15,10045,23016,33.92857143,580,6678,5327,12005,1,1
55880,13,8457,11286,36.41666667,579,4652,2266,6918,0,0
55881,10,5000,5790,40,585,1420,5097,6517,0,1
55882,8,4883,8343,64,576,2246,1612,3858,0,1
55883,7,8258,10363,62.66666667,579,0,1456,1456,0,0
55884,7,2568,6677,51.16666667,573,1944,0,1944,1,0
55885,34,28664,41526,15.18181818,572,8015,20610,28625,0,1
55886,3,987,2619,28,568,1116,0,1116,1,0
55887,6,5868,7011,98.6,566,800,2361,3161,0,0
55888,3,13956,36696,171.5,566,3200,5200,8400,0,1
55890,7,4082,9800,52,563,960,3084,4044,0,1
55891,2,768,2148,262,563,0,1023,1023,0,1
55892,17,16788,28528,24.3125,651,8477,10885,19362,1,1
55893,2,1120,3380,3,556,0,1688,1688,1,1
55894,2,1468,2420,3,601,792,0,792,1,0
55895,11,5155,13907,40.3,553,3234,3930,7164,0,0
55896,5,7281,14457,123.75,551,1068,7869,8937,0,1
55897,2,1185,3066,7,551,1100,0,1100,1,0
55898,4,996,4767,31.33333333,549,0,2116,2116,1,1
55899,6,2778,12308,99.2,544,3272,1144,4416,0,0
55900,5,5042,10055,121.25,543,2060,2334,4394,0,0
55901,3,13497,22752,176.5,545,3500,5250,8750,0,1
55902,6,36341,51427,63,539,8740,8350,17090,1,0
55903,8,6083,7199,41.57142857,537,0,5637,5637,0,1
55905,2,1526,3934,5,536,1700,0,1700,1,0
55906,9,3608,12524,23.75,564,0,2524,2524,1,1
55907,13,7161,10733,43.83333333,679,3122,4664,7786,0,1
55908,8,12220,8604,61.28571429,535,6630,5670,12300,0,1
55909,3,705,3641,107.5,579,0,1199,1199,0,1
55910,2,764,1858,13,531,0,2500,2500,1,1
55911,9,6449,10508,41.5,530,896,2507,3403,0,1
55912,5,13928,9835,97.25,530,2550,9231,11781,0,1
55913,3,1540,4250,22,532,2127,0,2127,1,0
55914,11,10658,18818,42.3,529,5076,7225,12301,0,1
